id,net,status_abbrev,pad_name,mission_name,mission_orbit_abbrev,configuration_name,reused,launcher_serial_number,landing_location_abbrev,landing_type_abbrev,landing_attempt,landing_success,year,year_month,starlink_commercial
fd63c683-f3e4-465a-8230-b9ba62744c7d,2020-12-13 17:30:00,Success,Space Launch Complex 40,SXM-7,GTO,Falcon 9,[True],['B1051'],['JRTI'],['ASDS'],[True],[True],2020,2020-12,Commercial
06dfcb34-0b76-4fbc-9046-09ab66db7b83,2020-12-06 16:17:00,Success,Launch Complex 39A,Dragon CRS-2 SpX-21,LEO,Falcon 9,[True],['B1058'],['OCISLY'],['ASDS'],[True],[True],2020,2020-12,Commercial
145b2935-8b72-44b2-8bda-4c27887721fd,2020-11-25 02:13:00,Success,Space Launch Complex 40,Starlink 15,LEO,Falcon 9,[True],['B1049'],['OCISLY'],['ASDS'],[True],[True],2020,2020-11,Starlink
56623c2d-7174-489c-b0ed-bf6f039b2412,2020-11-21 17:17:00,Success,Space Launch Complex 4E,Sentinel-6 Michael Freilich (Sentinel-6A; Jason-CS),LEO,Falcon 9,[False],['B1063'],['LZ-4'],['RTLS'],[True],[True],2020,2020-11,Commercial
0ede12be-ac6d-4571-9d0c-b2a85b5cf280,2020-11-16 00:27:17,Success,Launch Complex 39A,Crew-1,LEO,Falcon 9,[False],['B1061'],['JRTI'],['ASDS'],[True],[True],2020,2020-11,Commercial
23e362ae-8523-4224-9447-d05c4db03b8f,2020-11-05 23:24:23,Success,Space Launch Complex 40,"GPS III SV04 ""Sacagawea""",MEO,Falcon 9,[False],['B1062'],['OCISLY'],['ASDS'],[True],[True],2020,2020-11,Commercial
47c91a03-2e98-42c9-8751-d8fb36c89c99,2020-10-24 15:31:34,Success,Space Launch Complex 40,Starlink 14,LEO,Falcon 9,[True],['B1060'],['JRTI'],['ASDS'],[True],[True],2020,2020-10,Starlink
2b04a116-8460-42f9-8d4b-b65c73ed3e49,2020-10-18 12:25:57,Success,Launch Complex 39A,Starlink 13,LEO,Falcon 9,[True],['B1051'],['OCISLY'],['ASDS'],[True],[True],2020,2020-10,Starlink
8cbc59c0-60fb-4b8c-8a11-1edda0a82ab5,2020-10-06 11:29:34,Success,Launch Complex 39A,Starlink 12,LEO,Falcon 9,[True],['B1058'],['OCISLY'],['ASDS'],[True],[True],2020,2020-10,Starlink
82b600f6-6c2d-4694-a263-cec4525714cf,2020-09-03 12:46:00,Success,Launch Complex 39A,Starlink 11,LEO,Falcon 9,[True],['B1060'],['OCISLY'],['ASDS'],[True],[True],2020,2020-09,Starlink
98a5da32-4719-495b-9713-fcb5c058f31c,2020-08-30 23:18:00,Success,Space Launch Complex 40,SAOCOM 1B,SSO,Falcon 9,[True],['B1059'],['LZ-1'],['RTLS'],[True],[True],2020,2020-08,Commercial
24b3b696-9253-4088-92f2-c7762f4e0a4c,2020-08-18 14:31:00,Success,Space Launch Complex 40,Starlink 10,LEO,Falcon 9,[True],['B1049'],['OCISLY'],['ASDS'],[True],[True],2020,2020-08,Starlink
955fe2fa-b4c8-4a17-a22f-3b7aefa44444,2020-08-07 05:12:00,Success,Launch Complex 39A,Starlink 9,LEO,Falcon 9,[True],['B1051'],['OCISLY'],['ASDS'],[True],[True],2020,2020-08,Starlink
7e9fd521-c3af-4c55-9873-93bfe9945749,2020-07-20 21:30:00,Success,Space Launch Complex 40,ANASIS-II,GTO,Falcon 9,[True],['B1058'],['JRTI'],['ASDS'],[True],[True],2020,2020-07,Commercial
3825c276-87d9-4a4b-8128-b5abbb83d45a,2020-06-30 20:10:46,Success,Space Launch Complex 40,"GPS III SV03 ""Columbus""",MEO,Falcon 9,[False],['B1060'],['JRTI'],['ASDS'],[True],[True],2020,2020-06,Commercial
f0f2d68e-85b4-4051-9554-bb98b6148860,2020-06-13 09:21:00,Success,Space Launch Complex 40,Starlink 8,LEO,Falcon 9,[True],['B1059'],['OCISLY'],['ASDS'],[True],[True],2020,2020-06,Starlink
51dcfdc7-6dc8-42e3-8480-b41f24d874e3,2020-06-04 01:25:00,Success,Space Launch Complex 40,Starlink 7,LEO,Falcon 9,[True],['B1049'],['JRTI'],['ASDS'],[True],[True],2020,2020-06,Starlink
e71d3b58-dede-43f3-ac73-cc2de9a307ad,2020-05-30 19:22:45,Success,Launch Complex 39A,SpX-DM2 (Demonstration Mission 2),LEO,Falcon 9,[False],['B1058'],['OCISLY'],['ASDS'],[True],[True],2020,2020-05,Commercial
f10b74d3-149a-46cb-b815-002f4bc0e7d1,2020-04-22 19:30:00,Success,Launch Complex 39A,Starlink 6,LEO,Falcon 9,[True],['B1051'],['OCISLY'],['ASDS'],[True],[True],2020,2020-04,Starlink
fbf1234b-50ab-4414-92f9-1b53dad65d05,2020-03-18 12:16:39,Success,Launch Complex 39A,Starlink 5,LEO,Falcon 9,[True],['B1048'],['OCISLY'],['ASDS'],[True],[False],2020,2020-03,Starlink
e7f4d577-40dc-44a4-81a7-d1ae42244d45,2020-03-07 04:50:31,Success,Space Launch Complex 40,SpX CRS-20,LEO,Falcon 9,[True],['B1059'],['LZ-1'],['RTLS'],[True],[True],2020,2020-03,Commercial
93750120-d8ac-4ccf-ac7a-7e1cfa39c775,2020-02-17 15:05:55,Success,Space Launch Complex 40,Starlink 4,LEO,Falcon 9,[True],['B1056'],['OCISLY'],['ASDS'],[True],[False],2020,2020-02,Starlink
76b54190-738f-4528-bf1f-ca4c8b14d07b,2020-01-29 14:06:00,Success,Space Launch Complex 40,Starlink 3,LEO,Falcon 9,[True],['B1051'],['OCISLY'],['ASDS'],[True],[True],2020,2020-01,Starlink
41495097-341b-4ec5-b7e5-a450cf45fc23,2020-01-19 15:30:00,Success,Launch Complex 39A,Crew Dragon In-Flight Abort Test,Sub,Falcon 9,[True],['B1046'],['ATL'],['Ocean'],[False],[nan],2020,2020-01,Commercial
a2851487-eb93-4a98-98a5-a130ed57937a,2020-01-07 02:19:00,Success,Space Launch Complex 40,Starlink 2,LEO,Falcon 9,[True],['B1049'],['OCISLY'],['ASDS'],[True],[True],2020,2020-01,Starlink
5e63ba5c-92f9-4f30-b5d1-691748c2efa3,2019-12-17 00:10:00,Success,Space Launch Complex 40,JCSAT-18/KACIFIC-1,,Falcon 9,[True],['B1056'],['OCISLY'],['ASDS'],[True],[True],2019,2019-12,Commercial
4425a1b9-1c3d-4100-99f4-c0934264fc56,2019-12-05 17:29:24,Success,Space Launch Complex 40,SpX CRS-19,LEO,Falcon 9,[False],['B1059'],['OCISLY'],['ASDS'],[True],[True],2019,2019-12,Commercial
501900f6-ede7-486d-bf13-cbc28fde93c3,2019-11-11 14:56:00,Success,Space Launch Complex 40,Starlink 1,LEO,Falcon 9,[True],['B1048'],['OCISLY'],['ASDS'],[True],[True],2019,2019-11,Starlink
68ecf878-2491-4209-95fe-54f74fb163aa,2019-08-06 23:23:00,Success,Space Launch Complex 40,Amos-17,GTO,Falcon 9,[True],['B1047'],['ATL'],['Ocean'],[False],[nan],2019,2019-08,Commercial
28a5a464-2b2f-4b2e-b0e3-c704af99888b,2019-07-25 22:01:56,Success,Space Launch Complex 40,SpX CRS-18,LEO,Falcon 9,[True],['B1056'],['LZ-1'],['RTLS'],[True],[True],2019,2019-07,Commercial
0a0a1326-c772-4027-8dc2-365b716f6691,2019-06-25 06:30:00,Success,Launch Complex 39A,STP-2,LEO,Falcon Heavy,"[False, True, True]","['B1057', 'B1052', 'B1053']","['OCISLY', 'LZ-1', 'LZ-2']","['ASDS', 'RTLS', 'RTLS']","[True, True, True]","[False, True, True]",2019,2019-06,Commercial
b347b02e-18b4-4e55-ac9e-6bebecbc6858,2019-06-12 14:17:00,Success,Space Launch Complex 4E,RADARSAT Constellation,SSO,Falcon 9,[True],['B1051'],['LZ-4'],['RTLS'],[True],[True],2019,2019-06,Commercial
267f232e-f34a-4c79-ac56-b00cf69dd32d,2019-05-24 02:30:00,Success,Space Launch Complex 40,Starlink Demo,LEO,Falcon 9,[True],['B1049'],['OCISLY'],['ASDS'],[True],[True],2019,2019-05,Starlink
de607493-4c2d-458e-9797-097732027ece,2019-05-04 06:48:58,Success,Space Launch Complex 40,SpX CRS-17,LEO,Falcon 9,[False],['B1056'],['OCISLY'],['ASDS'],[True],[True],2019,2019-05,Commercial
ed90f149-7762-4f9b-a878-90618db057e7,2019-04-11 22:35:00,Success,Launch Complex 39A,Arabsat-6A,GTO,Falcon Heavy,"[False, False, False]","['B1055', 'B1052', 'B1053']","['OCISLY', 'LZ-1', 'LZ-2']","['ASDS', 'RTLS', 'RTLS']","[True, True, True]","[True, True, True]",2019,2019-04,Commercial
d889debc-b3d5-4472-a3eb-cf8a90d6ade0,2019-03-02 07:49:00,Success,Launch Complex 39A,SpaceX DM-1 (Demonstration Mission 1),LEO,Falcon 9,[False],['B1051'],['OCISLY'],['ASDS'],[True],[True],2019,2019-03,Commercial
e5bd8f98-cf17-4563-8c2f-9063c803663d,2019-02-22 01:45:00,Success,Space Launch Complex 40,GTO-1 (Beresheet; S5),LO,Falcon 9,[True],['B1048'],['OCISLY'],['ASDS'],[True],[True],2019,2019-02,Commercial
b6e25a46-8461-40d9-ad81-fe24e52d1173,2019-01-11 15:31:33,Success,Space Launch Complex 4E,Iridium-8,PO,Falcon 9,[True],['B1049'],['JRTI'],['ASDS'],[True],[True],2019,2019-01,Commercial
3a4faa1b-9aa3-4844-b518-ef8f83ff6ddd,2018-12-23 13:51:00,Success,Space Launch Complex 40,"GPS III SV01 ""Vespucci""",MEO,Falcon 9,[False],['B1054'],[nan],[nan],[False],[nan],2018,2018-12,Commercial
34d6609f-7235-493d-a80b-dcf59b278a4e,2018-12-05 18:16:16,Success,Space Launch Complex 40,SpX CRS-16,LEO,Falcon 9,[False],['B1050'],['LZ-1'],['RTLS'],[True],[False],2018,2018-12,Commercial
90eb3d56-c719-4228-b136-d1465dda2424,2018-12-03 18:34:05,Success,Space Launch Complex 4E,Spaceflight SSO-A,SSO,Falcon 9,[True],['B1046'],['JRTI'],['ASDS'],[True],[True],2018,2018-12,Commercial
1f252074-9350-4ba7-8b06-4df4b4743ef8,2018-11-15 20:46:00,Success,Launch Complex 39A,Es'hail 2,GTO,Falcon 9,[True],['B1047'],['OCISLY'],['ASDS'],[True],[True],2018,2018-11,Commercial
b0b300ee-6d5c-40a3-b791-84b0712ca9a9,2018-10-08 02:21:00,Success,Space Launch Complex 4E,SAOCOM 1A,SSO,Falcon 9,[True],['B1048'],['LZ-4'],['RTLS'],[True],[True],2018,2018-10,Commercial
a7e8ed2a-49c0-49b4-8ed8-d567e32bf98a,2018-09-10 04:45:00,Success,Space Launch Complex 40,Telstar 18 VANTAGE,GTO,Falcon 9,[False],['B1049'],['OCISLY'],['ASDS'],[True],[True],2018,2018-09,Commercial
76191cb9-a7f9-4592-886d-c51a06f32507,2018-08-07 05:18:00,Success,Space Launch Complex 40,Merah Putih (Telkom-4),GTO,Falcon 9,[True],['B1046'],['OCISLY'],['ASDS'],[True],[True],2018,2018-08,Commercial
143b7f89-c64b-44ba-b8f3-f40ba8ad068c,2018-07-25 11:39:30,Success,Space Launch Complex 4E,Iridium-7,LEO,Falcon 9,[False],['B1048'],['JRTI'],['ASDS'],[True],[True],2018,2018-07,Commercial
0ea374f1-ac04-435d-bd6b-6d7e8d24760d,2018-07-22 05:50:00,Success,Space Launch Complex 40,Telstar 19 VANTAGE,GTO,Falcon 9,[False],['B1047'],['OCISLY'],['ASDS'],[True],[True],2018,2018-07,Commercial
9961a642-0d04-44bd-850a-3f8299ef4d82,2018-06-29 09:42:41,Success,Space Launch Complex 40,SpX CRS-15,LEO,Falcon 9,[True],['B1045'],[nan],[nan],[False],[nan],2018,2018-06,Commercial
3693d46b-1e71-4fd8-bde2-dda188448a93,2018-06-04 04:45:00,Success,Space Launch Complex 40,SES-12,GTO,Falcon 9,[True],['B1040'],[nan],[nan],[False],[nan],2018,2018-06,Commercial
cdfd242c-c01b-48b1-9fae-4b78d6ee449e,2018-05-22 19:47:58,Success,Space Launch Complex 4E,Iridium-6 & GRACE-FO,LEO,Falcon 9,[True],['B1043'],[nan],[nan],[False],[nan],2018,2018-05,Commercial
38ef9c7a-7d5a-4d25-b184-70c391b516ca,2018-05-11 20:14:00,Success,Launch Complex 39A,Bangabandhu-1,GTO,Falcon 9,[False],['B1046'],['OCISLY'],['ASDS'],[True],[True],2018,2018-05,Commercial
ca4e796d-f3e4-4b80-b2f7-f7fd6a7b325f,2018-04-18 22:51:30,Success,Space Launch Complex 40,TESS (Transiting Exoplanet Survey Satellite),HEO,Falcon 9,[False],['B1045'],['OCISLY'],['ASDS'],[True],[True],2018,2018-04,Commercial
161dee30-0b58-4eec-83e4-b4142914b7c1,2018-04-02 20:30:38,Success,Space Launch Complex 40,SpX CRS-14,LEO,Falcon 9,[True],['B1039'],[nan],[nan],[False],[nan],2018,2018-04,Commercial
7fddc602-099a-4bcf-a110-8bf0c836949a,2018-03-30 14:13:51,Success,Space Launch Complex 4E,Iridium-5,LEO,Falcon 9,[True],['B1041'],[nan],[nan],[False],[nan],2018,2018-03,Commercial
067aaad8-bafd-4c31-924c-dc18fb0bd4cc,2018-03-06 05:33:00,Success,Space Launch Complex 40,Hispasat 30W-6 (Hispasat 1F),GTO,Falcon 9,[False],['B1044'],[nan],[nan],[False],[nan],2018,2018-03,Commercial
e443b805-1d5c-4491-b053-e03cd588611e,2018-02-22 14:17:00,Success,Space Launch Complex 4E,PAZ & Microsat-2a; Microsat-2b,SSO,Falcon 9,[True],['B1038'],[nan],[nan],[False],[nan],2018,2018-02,Commercial
598af929-31d4-4544-ad77-e0b6f9c8f460,2018-02-06 20:45:00,Success,Launch Complex 39A,Demo Flight 1 (Maiden Flight),Helio-N/A,Falcon Heavy,"[False, True, True]","['B1033', 'B1025', 'B1023']","['OCISLY', 'LZ-2', 'LZ-1']","['ASDS', 'RTLS', 'RTLS']","[True, True, True]","[False, True, True]",2018,2018-02,Commercial
dc007d6f-0e07-4900-be31-76c6f3d74b61,2018-01-31 21:25:00,Success,Space Launch Complex 40,GovSat (SES-16),GTO,Falcon 9,[True],['B1032'],[nan],[nan],[False],[nan],2018,2018-01,Commercial
2cf36ccb-c757-4951-aaaa-a35605ddb56f,2018-01-08 01:00:00,Success,Space Launch Complex 40,Zuma,LEO,Falcon 9,[False],['B1043'],['LZ-1'],['RTLS'],[True],[True],2018,2018-01,Commercial
dd92253d-5efb-426e-b6ba-bb934a4a7851,2017-12-23 01:27:34,Success,Space Launch Complex 4E,Iridium-4,LEO,Falcon 9,[True],['B1036'],['ATL'],['Ocean'],[False],[nan],2017,2017-12,Commercial
c63b742b-844f-40dc-af9b-fbd946dcf214,2017-12-15 15:36:09,Success,Space Launch Complex 40,SpX CRS-13,LEO,Falcon 9,[True],['B1035'],['LZ-1'],['RTLS'],[True],[True],2017,2017-12,Commercial
cf40e58a-f301-4ecf-a8a0-7e6657a0319c,2017-10-30 19:34:00,Success,Launch Complex 39A,Koreasat 5A,GTO,Falcon 9,[False],['B1042'],['OCISLY'],['ASDS'],[True],[True],2017,2017-10,Commercial
b18c9845-9e0a-4dab-9d2b-765886503877,2017-10-11 22:53:00,Success,Launch Complex 39A,Echostar 105/SES-11,GTO,Falcon 9,[True],['B1031'],['OCISLY'],['ASDS'],[True],[True],2017,2017-10,Commercial
b8800f25-3b09-48de-895d-ec2fb7981c0f,2017-10-09 12:37:01,Success,Space Launch Complex 4E,Iridium-3,LEO,Falcon 9,[False],['B1041'],['JRTI'],['ASDS'],[True],[True],2017,2017-10,Commercial
82995933-e6fd-4de8-8785-5d98c9feddbe,2017-09-07 14:00:00,Success,Launch Complex 39A,OTV-5 (X-37B),LEO,Falcon 9,[False],['B1040'],['LZ-1'],['RTLS'],[True],[True],2017,2017-09,Commercial
f9779d72-915c-42f0-b331-a13c8075f19d,2017-08-24 18:51:00,Success,Space Launch Complex 4E,Formosat 5,SSO,Falcon 9,[False],['B1038'],['JRTI'],['ASDS'],[True],[True],2017,2017-08,Commercial
8802f398-44b6-4b3c-a2e1-af73cbe9d44e,2017-08-14 16:31:37,Success,Launch Complex 39A,SpX CRS-12,LEO,Falcon 9,[False],['B1039'],['LZ-1'],['RTLS'],[True],[True],2017,2017-08,Commercial
fe77ab35-1131-42ef-b9e4-1d876471e86d,2017-07-05 23:38:00,Success,Launch Complex 39A,Intelsat 35e,GTO,Falcon 9,[False],['B1037'],[nan],[nan],[False],[nan],2017,2017-07,Commercial
eb953c99-1267-4892-85b2-51a4f22cbb08,2017-06-25 20:25:18,Success,Space Launch Complex 4E,Iridium-2,LEO,Falcon 9,[False],['B1036'],['JRTI'],['ASDS'],[True],[True],2017,2017-06,Commercial
b600cba0-29f6-4ef4-b3f5-039c287bc63b,2017-06-23 19:10:00,Success,Launch Complex 39A,BulgariaSat-1,GTO,Falcon 9,[True],['B1029'],['OCISLY'],['ASDS'],[True],[True],2017,2017-06,Commercial
54f5fb21-1b92-4f6e-9220-7edc5f7dfb06,2017-06-03 21:07:38,Success,Launch Complex 39A,SpX CRS-11,LEO,Falcon 9,[False],['B1035'],['LZ-1'],['RTLS'],[True],[True],2017,2017-06,Commercial
50da4982-75d1-4608-aa73-26a2675b3fae,2017-05-15 23:21:00,Success,Launch Complex 39A,Inmarsat-5 F4,GTO,Falcon 9,[False],['B1034'],[nan],[nan],[False],[nan],2017,2017-05,Commercial
df8a584b-3ca5-43ca-86b8-6cbd0c66b5ac,2017-05-01 11:15:00,Success,Launch Complex 39A,NROL-76,LEO,Falcon 9,[False],['B1032'],['LZ-1'],['RTLS'],[True],[True],2017,2017-05,Commercial
8690c683-f109-4642-a860-f23ffcff60a9,2017-03-30 22:27:00,Success,Launch Complex 39A,SES-10,GTO,Falcon 9,[True],['B1021'],['OCISLY'],['ASDS'],[True],[True],2017,2017-03,Commercial
a9908568-9a9a-4e40-bd8f-52c1c52d7444,2017-03-16 06:00:00,Success,Launch Complex 39A,Echostar 23,GTO,Falcon 9,[False],['B1030'],[nan],[nan],[False],[nan],2017,2017-03,Commercial
35e3bff1-a9f4-40de-b4e0-8dad8e131768,2017-02-19 14:39:00,Success,Launch Complex 39A,SpX CRS-10,LEO,Falcon 9,[False],['B1031'],['LZ-1'],['RTLS'],[True],[True],2017,2017-02,Commercial
908879a4-f0da-4843-bd35-04eadd1dfb93,2017-01-14 17:54:34,Success,Space Launch Complex 4E,Iridium-1,LEO,Falcon 9,[False],['B1029'],['JRTI'],['ASDS'],[True],[True],2017,2017-01,Commercial
3622669f-6e06-467a-86f3-47b56b1114c1,2016-09-03 07:00:00,Failure,Space Launch Complex 40,Amos 6 (Failure before launch),GTO,Falcon 9,[False],['B1028'],['OCISLY'],['ASDS'],[False],[nan],2016,2016-09,Commercial
42af1017-49f4-41ec-97d6-0c3520643fc8,2016-08-14 05:26:00,Success,Space Launch Complex 40,JCSAT-16,GTO,Falcon 9,[False],['B1026'],['OCISLY'],['ASDS'],[True],[True],2016,2016-08,Commercial
74eb8c19-cb07-4674-8a0f-9090f952024a,2016-07-18 04:45:00,Success,Space Launch Complex 40,SpX CRS-9,LEO,Falcon 9,[False],['B1025'],['LZ-1'],['RTLS'],[True],[True],2016,2016-07,Commercial
8717277d-416b-4ed8-bb4e-95d2ba9da31d,2016-06-15 14:29:00,Success,Space Launch Complex 40,Eutelsat 117 West B & ABS-2A,GTO,Falcon 9,[False],['B1024'],['OCISLY'],['ASDS'],[True],[False],2016,2016-06,Commercial
1af4fa39-c4d2-4e30-8b2a-70e9f94ac8a9,2016-05-27 21:39:00,Success,Space Launch Complex 40,Thaicom 8,GTO,Falcon 9,[False],['B1023'],['OCISLY'],['ASDS'],[True],[True],2016,2016-05,Commercial
c1f172a5-85a2-4fb1-96b4-b05267f62d85,2016-05-06 05:21:00,Success,Space Launch Complex 40,JCSAT-14,GTO,Falcon 9,[False],['B1022'],['OCISLY'],['ASDS'],[True],[True],2016,2016-05,Commercial
d47b8475-1175-479e-99b4-c86d535558e1,2016-04-08 20:43:32,Success,Space Launch Complex 40,SpX CRS-8,LEO,Falcon 9,[False],['B1021'],['OCISLY'],['ASDS'],[True],[True],2016,2016-04,Commercial
b69f83d9-5d6f-4dfa-8d2a-e1759448a3b1,2016-03-04 23:35:00,Success,Space Launch Complex 40,SES-9,GTO,Falcon 9,[False],['B1020'],['OCISLY'],['ASDS'],[True],[False],2016,2016-03,Commercial
de278bee-4f84-4418-a3f3-4d5b969a363f,2016-01-17 18:42:18,Success,Space Launch Complex 4E,Jason 3,LEO,Falcon 9,[False],['B1017'],['JRTI'],['ASDS'],[True],[False],2016,2016-01,Commercial
7cea85fa-b373-4896-83ae-2629f4030806,2015-12-22 01:29:00,Success,Space Launch Complex 40,Orbcomm OG2 Mission 2,LEO,Falcon 9,[False],['B1019'],['LZ-1'],['RTLS'],[True],[True],2015,2015-12,Commercial
16aae09d-229e-4b9e-876c-6ac31ef5678f,2015-06-28 14:21:11,Failure,Space Launch Complex 40,SpX CRS-7,LEO,Falcon 9,[False],['B1018'],['OCISLY'],['ASDS'],[True],[False],2015,2015-06,Commercial
7be4031b-7d5b-4b07-b617-bc3adca4b3fc,2015-04-27 23:03:00,Success,Space Launch Complex 40,TurkmenÃ„lem52E/MonacoSAT,GTO,Falcon 9,[False],['B1016'],[nan],[nan],[False],[nan],2015,2015-04,Commercial
db2dfb3b-e744-42ac-9cd8-ed936ad9a882,2015-04-14 20:10:41,Success,Space Launch Complex 40,SpX CRS-6,LEO,Falcon 9,[False],['B1015'],['JRTI'],['ASDS'],[True],[False],2015,2015-04,Commercial
bfc70e01-0b61-43bf-871a-a19342442166,2015-03-02 03:50:00,Success,Space Launch Complex 40,Eutelsat 115 West B & ABS-3A,GTO,Falcon 9,[False],['B1014'],[nan],[nan],[False],[nan],2015,2015-03,Commercial
d8dd15a0-166e-4a97-b8a0-b8289bf5f500,2015-02-11 23:03:32,Success,Space Launch Complex 40,DSCOVR,L1-point,Falcon 9,[False],['B1013'],['ATL'],['Ocean'],[False],[nan],2015,2015-02,Commercial
5c333099-5adc-4f60-9439-08374aa76fd0,2015-01-10 09:47:10,Success,Space Launch Complex 40,SpX CRS-5,LEO,Falcon 9,[False],['B1012'],['JRTI'],['ASDS'],[True],[False],2015,2015-01,Commercial
3833e794-3d71-4a77-bd83-19abb3e74400,2014-09-21 05:52:03,Success,Space Launch Complex 40,SpX CRS-4,LEO,Falcon 9,[False],['B1010'],['ATL'],['Ocean'],[True],[False],2014,2014-09,Commercial
9086c318-6840-4efa-837a-2e2a414366e7,2014-09-07 05:00:00,Success,Space Launch Complex 40,AsiaSat 6,GTO,Falcon 9,[False],['B1011'],[nan],[nan],[False],[nan],2014,2014-09,Commercial
49980d63-4721-429d-a6e5-957a0180b637,2014-08-05 08:00:00,Success,Space Launch Complex 40,AsiaSat 8,GTO,Falcon 9,[False],['B1008'],[nan],[nan],[False],[nan],2014,2014-08,Commercial
ae212477-dece-457e-9e6c-6abc8cf45ae7,2014-07-14 15:15:00,Success,Space Launch Complex 40,Orbcomm OG2 Mission 1,LEO,Falcon 9,[False],['B1007'],['ATL'],['Ocean'],[False],[nan],2014,2014-07,Commercial
bb8ab96d-9325-4099-8d9e-bdb388255b85,2014-04-18 19:25:22,Success,Space Launch Complex 40,SpX CRS-3,LEO,Falcon 9,[False],['B1006'],[nan],[nan],[False],[nan],2014,2014-04,Commercial
5a1f68d5-dd06-47d0-bc53-001c516794ed,2014-01-06 22:06:00,Success,Space Launch Complex 40,Thaicom-6,GTO,Falcon 9,[False],['B1005'],[nan],[nan],[False],[nan],2014,2014-01,Commercial
e2431691-6019-43c3-a2a7-fc46865fef35,2013-12-03 21:41:00,Success,Space Launch Complex 40,SES-8,GTO,Falcon 9,[False],['B1004'],[nan],[nan],[False],[nan],2013,2013-12,Commercial
e12d20b3-8b5c-4dcf-a635-f6106ee784bc,2013-09-29 16:00:00,Success,Space Launch Complex 4E,CASSIOPE,LEO,Falcon 9,[False],['B1003'],[nan],[nan],[False],[nan],2013,2013-09,Commercial
6c70bbf3-cbf2-4a4f-8eda-500c230707f0,2013-03-01 15:10:13,Success,Space Launch Complex 40,SpX CRS-2,LEO,Falcon 9,[False],['B0007'],[nan],[nan],[False],[nan],2013,2013-03,Commercial
0f2d170a-6639-453a-bf2a-27b53954aeac,2012-10-08 00:35:07,Partial Failure,Space Launch Complex 40,SpX CRS-1,LEO,Falcon 9,[False],['B0006'],[nan],[nan],[False],[nan],2012,2012-10,Commercial
ef3b84de-7f1e-4b44-8263-4145f771bfb2,2012-05-22 07:44:38,Success,Space Launch Complex 40,SpaceX COTS Demo Flight 2,LEO,Falcon 9,[False],['B0005'],[nan],[nan],[False],[nan],2012,2012-05,Commercial
04106da6-a43c-4fcf-9cae-4e97dfb37345,2010-12-08 15:43:00,Success,Space Launch Complex 40,SpaceX COTS Demo Flight 1,LEO,Falcon 9,[False],['B0004'],[nan],[nan],[False],[nan],2010,2010-12,Commercial
2ead3d70-ac04-40ee-b4a6-dfecfe519ee5,2010-06-04 18:45:00,Success,Space Launch Complex 40,Dragon Spacecraft Qualification Unit (DSQU),LEO,Falcon 9,[False],['B0003'],[nan],[nan],[False],[nan],2010,2010-06,Commercial
10be093a-ad74-46e6-a26c-37626e6d72b7,2009-07-14 03:35:00,Success,Omelek Island,,,Falcon 1,[nan],[nan],[nan],[nan],[nan],[nan],2009,2009-07,Commercial
0560cfb0-ed19-4e8b-9fe9-728feb0f817c,2008-09-28 23:15:00,Success,Omelek Island,,,Falcon 1,[nan],[nan],[nan],[nan],[nan],[nan],2008,2008-09,Commercial
cdeb321f-0860-4064-ba76-4ad0f9022103,2008-08-03 03:34:00,Failure,Omelek Island,,,Falcon 1,[nan],[nan],[nan],[nan],[nan],[nan],2008,2008-08,Commercial
9a50023f-07fe-45ac-9ac6-7fb6b5ea970d,2007-03-21 01:10:00,Failure,Omelek Island,,,Falcon 1,[nan],[nan],[nan],[nan],[nan],[nan],2007,2007-03,Commercial
b8741d6a-bf47-44eb-b740-f091b5fd3c62,2006-03-24 22:30:00,Failure,Omelek Island,,,Falcon 1,[nan],[nan],[nan],[nan],[nan],[nan],2006,2006-03,Commercial
